sector,name,phone,phone_type,email,email_verified,email_source,website,address,postcode,city,opening_hours,extracted_at,latitude,longitude
driving_school,Autoescoles Madrazo,,,,,,,Ronda del General Mitre 248,,,,2026-06-28,41.4060658,2.1492566
driving_school,Autoescola Escocia,,,,,,,Carrer d'Escòcia 27,08016,Barcelona,"Mo-Fr 09:00-13:00, Mo-Fr 16:00-20:00",2026-06-28,41.4285697,2.1806009
driving_school,hoy-voy,,,,,,,Avinguda de Madrid 55-59,,,,2026-06-28,41.377849,2.1259992
driving_school,SOY 18,,,,,,https://wwwsoy18.com,,,,,2026-06-28,41.4117222,2.1639208
driving_school,Autoescoles Corsa,,,,,,,,,,,2026-06-28,41.3961594,2.1251305
driving_school,Auto Escuela La Palmera,,,,,,,,08020,,,2026-06-28,41.4210579,2.2051555
driving_school,RACC,,,,,,,,,,,2026-06-28,41.4008645,2.2021805
driving_school,Autoescola Pegaso,,,,,,,,,,,2026-06-28,41.4262926,2.1910935
driving_school,Glòries,,,,,,,,,,,2026-06-28,41.4061051,2.1932459
driving_school,Autoescola Aguiló,,,,,,,,,,,2026-06-28,41.401816,2.2022031
driving_school,Autoescola El Carmel,,,,,,,,,,,2026-06-28,41.4241458,2.1549498
driving_school,Batlle,,,,,,,,,,,2026-06-28,41.4390274,2.1663855
driving_school,Zona F,,,,,,,,,,,2026-06-28,41.3535745,2.1434419
driving_school,hoy voy,,,,,,,,,,,2026-06-28,41.3971847,2.1552968
driving_school,Gala,,,,,,,,,,,2026-06-28,41.430442,2.161194
driving_school,Autoescola Rodrigo,,,,,,,,,,,2026-06-28,41.4359264,2.1602358
fast_food,Conesa,+34933101394,fijo,clients@conesaentrepans.com,True,osm,https://www.conesaentrepans.com/,Carrer de la Llibreteria 1,08002,,Mo-Sa 08:30-22:15,2026-06-28,41.383052,2.1771014
fast_food,"Els ""pollos"" de Llull",+34931622250,fijo,ramonturro@elspollos.com,True,website,https://www.elspollos.com/,Carrer de Nàpols 272,08025,Barcelona,Mo-Th 12:00-18:00; We off; Fr-Sa 12:00-23:00; Su 12:00-20:00,2026-06-28,41.4024827,2.1702045
fast_food,Timesburg,+34933285188,fijo,info@timesburg.com,True,website,https://www.timesburg.com/,Carrer de Pujades 168,08005,Barcelona,,2026-06-28,41.4007199,2.1997229
fast_food,Timesburg,+34936677454,fijo,info@timesburg.com,True,website,https://www.timesburg.com/,Carrer de París 95,08029,,,2026-06-28,41.3890716,2.1468704
fast_food,Las Muns,+34930235289,fijo,plazamolina@muns.cat,True,osm,https://lasmuns.com/,Plaça de Molina 8,08006,Barcelona,11:30-23:00,2026-06-28,41.4009969,2.1476157
fast_food,BBQ Express ®,+34935130330,fijo,info@bbqexpress.es,False,osm,https://www.bbqexpress.es/,Avinguda de Sarrià 33,08029,Barcelona,Mo-Su 19:30-04:00,2026-06-28,41.3901697,2.1448443
fast_food,Viena,+34933486111,fijo,viena@viena.es,True,website,https://www.viena.es,Ronda de Sant Pere 11,,,"Mo-Fr 08:00-24:00; Sa,Su 00:00-01:00,08:00-24:00",2026-06-28,41.3886294,2.1714279
fast_food,Àsia amb Gràcia,+34932389245,fijo,asiaambgracia.es@gmail.com,True,website,https://www.asiaambgracia.com/,Plaça del Diamant 5,08012,,"Mo-Fr 12:15-16:30,19:00-23:00; Sa-Su 12:15-23:00",2026-06-28,41.4042542,2.1559884
fast_food,Xurreria de Sagrada Familia,+34934582560,fijo,info@xurreria-sagradafamilia.com,False,website,https://laselectachurros.com/,Plaça de la Sagrada Familia 26,,,"Mo-Th, Sa, Su 08:00-21:00; Fr 08:00-19:00",2026-06-28,41.4017405,2.1734768
fast_food,La Pizza,+34930027160,fijo,lapizzagracia@gmail.com,True,osm,https://www.lapizzagracia.com/,Carrer del Penedès 7,08012,,"Mo-Th,Su 12:00-23:00; Fr-Sa 12:00-23:30",2026-06-28,41.400907,2.1580899
fast_food,Fast Kibuka,+34933683047,fijo,info@kibuka.com,True,website,https://kibuka.com/fast,Carrer del Torrent de l'Olla,08012,,13:00-23:00,2026-06-28,41.399372,2.1602281
fast_food,Timesburg,+34937608003,fijo,info@timesburg.com,True,website,http://www.timesburg.com/,Carrer de Nicaragua 137,08029,Barcelona,"Mo-Th, Su 13:00-16:30, 20:30-23:00; Fr, Sa 13:00-16:30, 20:30-00:00",2026-06-28,41.3868242,2.1366866
fast_food,La Burguesa Garden,+34932006327,fijo,info@laburguesa.es,True,website,https://www.laburguesa.es/,Carrer del Doctor Fleming 23,,,,2026-06-28,41.3946185,2.1343899
fast_food,SandwiChez,+34932153074,fijo,sandwichez@sandwichez.es,True,website,https://www.sandwichez.com,Carrer de Provença 258,08008,Barcelona,Mo-Su 08:00-23:00,2026-06-28,41.3926469,2.15897
fast_food,SandwiChez,+34938323971,fijo,sandwichez@sandwichez.es,True,osm,https://www.sandwichez.com/,Carrer de Casp 31,,,07:15-21:00,2026-06-28,41.3907684,2.1723455
fast_food,Salad Market,+34935183789,fijo,hola@saladmarket.es,True,website,https://saladmarket.es/,Passatge Arcàdia Local 6-7,,,Mo-Fr 08:30-16:00,2026-06-28,41.3960864,2.1526993
fast_food,Viena,+34937637667,fijo,viena@viena.es,True,website,https://www.viena.es,Avinguda Diagonal 405,,,Mo-Su 08:00-23:00,2026-06-28,41.3953941,2.1559894
fast_food,Aloha Poké,+34934817023,fijo,info@alohapoke.es,True,osm,https://www.alohapoke.es/,Avinguda Diagonal 520,,,,2026-06-28,41.3950128,2.1525379
fast_food,Xurreria Les Palmeres,+34932211651,fijo,hola@churrerialaspalmeras.com,True,website,https://churrerialaspalmeras.com,Carrer de la Marina 24,08005,,"Tu-Fr 08:00-13:45, 16:00-20:00; Sa 08:00-15:00, 17:00-21:00; Su 08:00-15:00, 17:00-20:30",2026-06-28,41.3890169,2.1951631
fast_food,Tierra Burrito Bar,+34930185220,fijo,info@tierraburritos.com,True,website,https://www.tierraburritos.com/,Carrer d'Irena Sendler 14,08018,Barcelona,"Fr-Sa 11:30-00:00; Mo-Th,Su 11:30-23:30",2026-06-28,41.4019445,2.1886075
fast_food,Fast Kibuka,+34933683047,fijo,info@kibuka.com,True,website,https://www.kibuka.com/fast,Carrer Gran de Gràcia 153,,,13:00-22:00,2026-06-28,41.4025595,2.15242
fast_food,La Tropa,+34931585737,fijo,conquista@latropa.net,True,website,https://latropa.net/,Carrer Gran de Sant Andreu 210,,,,2026-06-28,41.4337603,2.1894599
fast_food,Empanadas Tio Bigotes,+34931867746,fijo,administracion@tiobigotes.com,True,website,https://tiobigotes.com/,Carrer de la Boqueria 16,08002,,Mo-We 10:30-22:30; Th-Su 10:30-23:00,2026-06-28,41.3814947,2.1743484
fast_food,Wok to Walk,+34678604523,movil,,,,https://woktowalk.com/es/localizacion/restaurante-en-barcelona-ramblas/,la Rambla 95,08002,Barcelona,Su-Th 10:30-24:00; Fr-Sa 10:30-02:00,2026-06-28,41.3822966,2.1719827
fast_food,Viena,+34933562359,fijo,viena@viena.es,True,website,https://www.viena.es,,,,"Mo-Fr 09:00-24:00; Sa 00:00-01:00,09:00-24:00; Su 00:00-01:00,10:00-24:00",2026-06-28,41.4091945,2.2164444
fast_food,Pim Pam Burger,+34932115606,fijo,,,,https://www.pimpamburger.com/,Carrer de Bigai 1,08022,Barcelona,12:00-24:00,2026-06-28,41.4048905,2.1324544
fast_food,McDonald's,+34932178432,fijo,,,,https://mcdonalds.es,Carrer Gran de Gràcia 113,08012,Barcelona,"Mo-Th, Su 08:00-01:00; Fr, Sa 08:00-02:00",2026-06-28,41.4013759,2.1534955
fast_food,La Pizza del Born,+34932779188,fijo,,,,https://lapizzadelborn.com/,Carrer de Ferran 41,08002,,Su-Tu 12:00-01:00; We 12:00-02:00; Th 12:00-02:30; Fr-Sa 12:00-03:00,2026-06-28,41.3818471,2.1759565
fast_food,Las Muns,,,hola@lasmuns.com,True,website,https://lasmuns.com/,Carrer de Verdi 29,,,Tu-Fr 12:30-23:30; Sa 12:30-00:00,2026-06-28,41.4037779,2.1568552
fast_food,Timesburg,+34936317814,fijo,info@timesburg.com,True,website,https://www.timesburg.com/,,08009,,,2026-06-28,41.3963655,2.1730861
fast_food,Viena,,,viena@viena.es,True,website,https://www.viena.es,Carrer de València 245,,Barcelona,,2026-06-28,41.3924529,2.16276
fast_food,Dionisos,,,info@grupodionisos.es,True,website,https://dionisos.com/tiendas/poble-nou/,Rambla del Poblenou,08005,Barcelona,12:00-23:30,2026-06-28,41.3981929,2.204828
fast_food,La Burguesa,+34933608893,fijo,info@laburguesa.es,True,website,https://www.laburguesa.es/,,,,,2026-06-28,41.4393537,2.1989298
fast_food,Bismillah-Kebabish,+34934430184,fijo,,,,https://bismillah-kebabish.menueat.net/,Carrer de Joaquín Costa 22,08001,,Mo-Su 12:00-01:00,2026-06-28,41.3819856,2.1664942
fast_food,dsushi,+34931433878,fijo,,,,https://www.dsushi.es,Carrer de Santaló 153,08021,Barcelona,"Mo-Su 13:00-16:00,20:00-23:30",2026-06-28,41.4004657,2.1396922
fast_food,Craft Pizza,+34935415390,fijo,,,,https://craftpizzadiagonal.cat/,Avinguda Diagonal 353,08037,,"Mo-Sa 13:00-16:00,19:30-23:00; Su 13:00-16:00,20:00-23:00",2026-06-28,41.3976319,2.164883
fast_food,KFC,+34934102070,fijo,,,,https://kfc.es/,Carrer del Comte d'Urgell 261-263,08029,Barcelona,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00,2026-06-28,41.3922057,2.1450145
fast_food,Burger King,+34696210849,movil,,,,https://www.burgerking.es,Passeig de la Zona Franca 137,08038,Barcelona,Mo-Th 11:30-00:30; Fr-Su 11:00-00:30,2026-06-28,41.3581339,2.1400428
fast_food,Piccola Italia,+34934214218,fijo,,,,https://www.pizzeriapiccolaitalia.es/,Carrer de Mossèn Amadeu Oller 34,08014,Barcelona,"Mo-Su 11:45-16:00, 19:15-00:00",2026-06-28,41.3694443,2.1379111
fast_food,Roman Pizza,+34931315959,fijo,your@email.com,True,website,http://www.romanpizza.net,,,,Mo-Su 20:00-23:00; We-Su 13:00-15:00,2026-06-28,41.3786638,2.1337561
fast_food,Malvón,+34936259685,fijo,poblenou@malvon.es,True,osm,https://www.malvon.es,,,,Mo-Su 11:00-23:00,2026-06-28,41.4037781,2.1974304
fast_food,Riko's - Braseria i Restaurant,+34934223782,fijo,,,,https://www.pollosrikos.com/,Carrer de Sugranyes 2,08028,Barcelona,,2026-06-28,41.3753702,2.1272383
fast_food,The Good Burger,+34935392688,fijo,,,,http://www.tgbgranvia.com,Gran Via de les Corts Catalanes 149,08014,Barcelona,Mo-Su 12:00-22:00,2026-06-28,41.3661685,2.1369072
fast_food,El Escondite,+34935318962,fijo,,,,http://www.elesconditebarcelona.com/,Carrer de Benet Mateu 57,08034,Barcelona,"Mo-Su 12:30-16:30,20:00-24:00",2026-06-28,41.3945512,2.1257481
fast_food,Dionisos,,,info@grupodionisos.es,True,website,https://dionisos.com/tiendas/poble-sec/,Carrer Nou de la Rambla 121,,,"Fr,Sa 12:00-01:00, Su-Th 12:00-24:00",2026-06-28,41.3738084,2.1689979
fast_food,Subway,+34934613331,fijo,,,,https://restaurants.subway.com/spain/barcelona/consell-de-cent-355,Carrer del Consell de Cent 355,,,Su-Th 10:00-22:30; Fr-Sa 10:00-23:00,2026-06-28,41.3918997,2.1665775
fast_food,The Fish & Chips Shop,,,info@thefishandchipsshop.es,True,osm,https://thefishandchipsshop.es/,Carrer de Casanova 91,,,,2026-06-28,41.386737,2.1567554
fast_food,Alice,+34936761025,fijo,contacto@alicesecretgarden.com,False,osm,,Carrer de Pau Claris 90,08010,,,2026-06-28,41.3901892,2.1708409
fast_food,Empanada Club,,,info@empanadaclub.es,True,website,https://empanadaclub.es/,Carrer de Sant Pere Més Baix 73,08003,Barcelona,,2026-06-28,41.3888661,2.1792287
fast_food,Milanesa Barcelona,,,milanesabercelona@gmail.com,True,osm,https://www.milanesabarcelona.com,Carrer de Tordera 30,,,"12:30-16:30,19:00-24:00",2026-06-28,41.4011995,2.1610254
fast_food,Machaka Burger,+34937155599,fijo,,,,https://machakaburger.es/,Carrer del Consell de Cent 421,,,"Mo-Th 13:00-17:00, 19:30-22:30; Fr 13:00-16:00, 19:30-23:30; Sa 13:00-17:00, 19:30-23:30",2026-06-28,41.3962588,2.1723022
fast_food,Los Panas,,,info@lospanas.es,True,website,https://lospanases.com,Carrer de Sant Antoni Maria Claret 125,08025,,,2026-06-28,41.4092577,2.1715132
fast_food,SandwiChez,,,sandwichez@sandwichez.es,True,website,https://www.sandwichez.com/locales,Passeig de la Reina Elisenda de Montcada 16B,,Barcelona,Mo-Su 07:15-20:00,2026-06-28,41.3992439,2.1195973
fast_food,Wok To Go,,,info@woktogo.food,True,website,https://www.woktogo.nl/nl/restaurants/barcelona,Carrer de Ferran 5,,,Mo-Th 11:30-01:00; Fr-Su 11:30-02:00,2026-06-28,41.3805628,2.1743752
fast_food,Papa John's,+34936396738,fijo,,,,https://www.papajohns.es/,Avinguda Diagonal 91,08019,,Su-Th 12:00-00:00; Fr-Sa 12:00-00:30,2026-06-28,41.4075755,2.2052663
fast_food,McDonald's,,,,,,https://mcdonalds.es/,Carrer de Sants 251-257,08028,,Su-Th 11:00-02:00; Fr-Sa 11:00-02:30,2026-06-28,41.3753906,2.1308538
fast_food,McDonald's,+34934874460,fijo,,,,,Passeig de Gràcia 48,08007,Barcelona,Su-Th 06:00-01:30; Fr-Sa 06:00-02:30,2026-06-28,41.3918763,2.1657972
fast_food,Dos Manos,+34932174689,fijo,,,,,Carrer del Torrent de l'Olla 3,08012,Barcelona,,2026-06-28,41.3984057,2.1612354
fast_food,La Caleta Burger,,,,,,http://www.lacaletaburgerbarcelona.com/,Rambla del Raval 18,08001,,Mo-Su 13:00-23:00,2026-06-28,41.3781816,2.1693341
fast_food,Bacoa,,,,,,https://www.bacoaburger.com/,Carrer de Colomines 2,08003,Barcelona,"We-Th 13:00-17:00, 19:00-23:00; Fr 13:00-17:00, 19:00-00:00; Sa 13:00-00:00; Su 13:00-23:00",2026-06-28,41.385604,2.1790402
fast_food,Burger King,+34934125160,fijo,,,,,Plaça d'Urquinaona 11,,Barcelona,,2026-06-28,41.3884832,2.1731191
fast_food,Kurz & Gut,+34931428407,fijo,,,,https://www.kurz-gut.com/,,,,,2026-06-28,41.4095889,2.2159057
fast_food,The Food Truck Store - Barcelona,,,,,,https://www.thefoodtruckstore.com/copia-de-franquicias,Carrer de Londres 35,08029,Barcelona,,2026-06-28,41.3897832,2.1455817
fast_food,Subway,+34933560587,fijo,,,,https://subwayspain.com,,,,,2026-06-28,41.4099284,2.2158395
fast_food,L'Ast de Sarrià,+34932036537,fijo,,,,,Carrer Major de Sarrià 103,,,09:00-15:00,2026-06-28,41.4001037,2.1212808
fast_food,Kapadokya,+34933283227,fijo,,,,,Carrer de la Fusteria 6,08002,Barcelona,,2026-06-28,41.3812734,2.1809075
fast_food,Domino's,+34934554010,fijo,,,,,Carrer del Freser,08026,Barcelona,,2026-06-28,41.4136746,2.1813514
fast_food,L'Antico Borgo Napoletano,+34664711927,movil,,,,,Carrer dels Escudellers Blancs 14,08002,Barcelona,Mo-Su 12:00-00:00,2026-06-28,41.3802221,2.1762739
fast_food,Kebab Bar Pica Pica,+34934567337,fijo,,,,,Avinguda de la Mare de Déu de Montserrat 119,08041,Barcelona,Mo-Su 11:00-24:00,2026-06-28,41.4157741,2.1691507
fast_food,Maoz,,,,,,http://www.maozusa.com/restaurants/locations/barcelona,Carrer de Ferran 13,08002,Barcelona,Mo-Su 11:00-02:30,2026-06-28,41.3808373,2.1747065
fast_food,Red Pizza,+34932664546,fijo,,,,http://www.redpizzasantmarti.es/,,,,,2026-06-28,41.4164909,2.1969017
fast_food,McDonald's,,,,,,https://mcdonalds.es,Avinguda de Rio de Janeiro 42,08016,,Su-Th 09:00-00:00; Fr-Sa 09:00-01:00,2026-06-28,41.4354928,2.1806468
fast_food,Pizza Circus,+34934123810,fijo,,,,,Carrer Nou de la Rambla 40,08001,,,2026-06-28,41.3778452,2.1728957
fast_food,Frankfurt La Llesca,+34933346794,fijo,,,,,Carrer de la Riera Blanca 5,,Barcelona,,2026-06-28,41.3774405,2.1218676
fast_food,El Pont Kebab,+34930133769,fijo,,,,,Avinguda de la República Argentina 161,08023,Barcelona,"Su-Th 12:00-00:30, Fr,Sa 12:00-01:00",2026-06-28,41.4113811,2.1433931
fast_food,Hamburguesería El Niu,+34930107798,fijo,,,,,Carrer de València 101,08036,Barcelona,,2026-06-28,41.3858988,2.1540644
fast_food,Señor Pollo,+34933033902,fijo,,,,,Carrer de Huelva 59,08020,Barcelona,,2026-06-28,41.4173587,2.1959039
fast_food,Sushi Time,+34931801576,fijo,,,,,Travessera de Gràcia 79,08006,,"Mo-Fr 12:15-16:00,18:30-23:30; Sa,Su 18:30-23:30",2026-06-28,41.3971186,2.1509819
fast_food,vullSUSHI,,,,,,http://www.vullsushi.com/mobile/,Travessera de Dalt 42,,,,2026-06-28,41.4090375,2.1542011
fast_food,La Piadina,,,,,,https://search.google.com/local/writereview?placeid=ChIJEdJIjLyipBIRqHAR2ePnkQg&source=g.page.m.ia._&laa=nmx-review-solicitation-ia2,Carrer de la Santa Creu 1,,,12:00-23:00,2026-06-28,41.4051544,2.1566734
fast_food,Wok Verdi,+34932170624,fijo,,,,,Carrer de Verdi 20 Bis,08012,,We-Mo 12:00-23:00,2026-06-28,41.4036236,2.1571837
fast_food,El rey de los pollos,+34633330935,movil,,,,,Carrer del Concili de Trento 197,,,Tu-Su 10:00-16:00,2026-06-28,41.4183913,2.201883
fast_food,Micaela,+34931176767,fijo,,,,,Carrer dels Carders 10,,,Mo-Su 08:00-00:00,2026-06-28,41.3854925,2.1796645
fast_food,Frankfurt Creu Coberta,+34934230184,fijo,,,,,Carrer de la Creu Coberta 52,08014,,Mo-Su 11:00-23:00,2026-06-28,41.3753153,2.1459035
fast_food,"Good Shit, Vegan Kebabs",,,,,,https://goodshitvegan.com/,Carrer del Torrent de l'Olla 138,08012,Barcelona,Mo-Su 12:30-23:00,2026-06-28,41.4028258,2.1564806
fast_food,Pizza Raval,+34611688588,movil,,,,,Carrer de Joaquín Costa 18,,,Mo-Su 12:30-00:00,2026-06-28,41.381758,2.1667144
fast_food,SandwiChez,+34936678813,fijo,,,,,Gran Via de les Corts Catalanes 403,,,,2026-06-28,41.3770707,2.1513294
fast_food,Nostrum Escudellers,+34902150950,otro,,,,,Carrer dels Escudellers 27,08002,Barcelona,,2026-06-28,41.3796548,2.1763278
fast_food,Zozan,,,,,,http://www.zozanrestaurantgourmetbarcelona.com/,Rambla del Poblenou 16,08005,Barcelona,Mo-Su 19:00-23:30,2026-06-28,41.398306,2.2050982
fast_food,Boston Pizza,+34934193737,fijo,,,,,Carrer de Numància 94,08029,Barcelona,"Mo-Su,PH 13:00-16:00,19:00-24:00",2026-06-28,41.3857618,2.1369114
fast_food,Wok To Box,+34935124081,fijo,,,,,Travessera de Gràcia 60,08006,,"Mo-Fr 11:45-23:30; Sa-Su 12:00-17:00,19:00-23:30",2026-06-28,41.3962921,2.1500989
fast_food,La Mare Cuina,+34932171967,fijo,,,,,Carrer de Padilla,,,,2026-06-28,41.403426,2.1803842
fast_food,Burger King,,,,,,https://www.burgerking.es,Plaça del Virrei Amat 5,08031,,,2026-06-28,41.4301713,2.1742231
fast_food,Türk Kebab,+34632161912,movil,,,,,Passeig de Lluís Companys 2,,,10:00-01:00,2026-06-28,41.3895713,2.1835338
fast_food,InTrigo,,,intrigobcn@gmail.com,True,osm,https://www.intrigopizzeria.com/,,,,,2026-06-28,41.4186895,2.139576
fast_food,Boston Pizza,,,bostonpizzabarcelona@gmail.com,True,website,https://www.bostonpizza.es/?l=es,,,,"Mo-Su 13:00-16:00,19:00-24:00",2026-06-28,41.3978937,2.1501066
fast_food,Taco Bell,+34661553312,movil,,,,,La Rambla 96,,,"Mo-Th 11:00-00:00; Fr, Sa 11:00-01:00; Su 11:00-00:00",2026-06-28,41.382146,2.1726322
fast_food,Dues Sicilies,+34930165258,fijo,,,,,Carrer del Rec Comtal 4,08003,,Mo-Th 08:30-23:30; Fr-Sa 08:30-03:00; Su 09:30-03:00,2026-06-28,41.3892588,2.1797139
fast_food,Acero,+34931061225,fijo,,,,,Carrer d'Espaseria 10,08003,,"Tu-Su 13:00-16:00, 19:30-23:00",2026-06-28,41.3832518,2.1823366
fast_food,McDonald's,+34932684041,fijo,,,,,Plaça de Pau Vila 13,08003,Barcelona,,2026-06-28,41.3826,2.1853399
fast_food,A la turca,+34632607182,movil,,,,,Carrer Nou de la Rambla 123,08004,,"Mo-Th 12:00-02:30, Fr,Sa 12:00-03:00",2026-06-28,41.3736682,2.1688262
fast_food,La Gallina Presumida,+34930166331,fijo,,,,https://lagallinapresumida.com/,,,,"Mo-Fr 10:00-20:00; Sa,Su,PH 10:00-15:00",2026-06-28,41.4001987,2.1511786
fast_food,Smudy Juice Bar,+34933563191,fijo,,,,https://www.smudyjuicebar.com/,,,,,2026-06-28,41.4098613,2.215663
fast_food,Frankfurt’s Original,+34931577341,fijo,,,,https://www.frankfurtsoriginal.es/,,,,,2026-06-28,41.409989,2.2155539
fast_food,Taima,+34936047903,fijo,,,,,Carrer de Martínez de la Rosa 3,08012,,"We-Mo 13:30-16:00, 19:30-23:00",2026-06-28,41.3988547,2.1600938
fast_food,La Cukita,+34602527846,movil,,,,,Carrer de Terol 30,,,,2026-06-28,41.4032727,2.1586244
fast_food,Aloha Poké,+34932059423,fijo,,,,,Plaça d’Artós 10,,,,2026-06-28,41.3956303,2.1254743
fast_food,Aloha Poké,+34938247060,fijo,,,,,Carrer Gran de Sant Andreu 75,,,,2026-06-28,41.4296779,2.1897706
fast_food,Aloha Poké,+34936766736,fijo,,,,,Carrer de Parcerisa 48,,,,2026-06-28,41.3657762,2.1356468
fast_food,Aloha Poké,+34934194102,fijo,,,,,Ronda de la Universitat 7,,,,2026-06-28,41.3863414,2.1653319
fast_food,Bacoa Barceloneta,,,,,,https://www.bacoaburguer.com/,Carrer del Judici,,,"Su-Th 12:00-23:00; Fr,Sa 12:00-24:00",2026-06-28,41.3766648,2.1906555
fast_food,KFC,,,,,,,Avinguda de Gaudí 2,08025,,"Mo-We 11:00-01:00; Th 11:00-02:00; Fr,Sa 11:00-03:00; Su 10:30-02:00",2026-06-28,41.4047602,2.1746628
fast_food,Planxados,,,,,,,Rambla del Poblenou 117,08018,,Cerrado permanentemente,2026-06-28,41.4035018,2.1977649
fast_food,Five Guys,,,,,,,Passeig de Gràcia 28,08007,,,2026-06-28,41.390324,2.1676904
fast_food,Pans & Company,,,,,,,Carrer Villarroel,08036,Barcelona,,2026-06-28,41.388503,2.1519989
fast_food,Bó de B,,,,,,,Carrer de la Fusteria 14-16,08002,,"Mo-Fr 12:00-24:00; Sa 00:00-01:00,12:00-24:00; Su 00:00-01:00,12:00-19:00",2026-06-28,41.3811969,2.1811013
fast_food,Micaela,,,,,,,Carrer d'Astúries 20,,Barcelona,Mo-Su 09:00-24:00; Sa 10:00-24:00; Su 12:00-24:00,2026-06-28,41.4029891,2.1538821
fast_food,Matsuri,,,,,,,Plaça del Regomir 1,08002,,,2026-06-28,41.3817598,2.1787307
fast_food,Baribar Istanbul,,,,,,,Carrer del Rosselló,08008,Barcelona,,2026-06-28,41.3929208,2.1566606
fast_food,Pans & Company - Pollo Campero,,,,,,,Carrer de Galileu,,,,2026-06-28,41.3763336,2.1359734
fast_food,McDonald's,,,,,,,Ronda de Sant Pere 3,,,Mo-Su 06:00-03:00,2026-06-28,41.3883669,2.1707319
fast_food,McDonald's,,,,,,,Avinguda Diagonal 188,08018,Barcelona,"Su-Th 08:00-23:30; Fr,Sa 08:00-01:00",2026-06-28,41.4049285,2.1919361
fast_food,nostrum,,,,,,,Carrer del Call 26,08002,,,2026-06-28,41.3824002,2.1764461
fast_food,El viejo almacén,,,,,,,Carrer de Ramón y Cajal,,Barcelona,,2026-06-28,41.4051994,2.1629782
fast_food,kurz & gut,,,,,,,Barcelona Glorias,,,,2026-06-28,41.4051386,2.1928962
fast_food,Frankfurt El Pibe,,,,,,,Avinguda de la República Argentina 12,08023,Barcelona,,2026-06-28,41.4074906,2.1483999
fast_food,Festin,,,,,,,Carrer del Portal Nou 19,08003,Barcelona,,2026-06-28,41.3886216,2.1806014
fast_food,Frankfurt Tito Paco,,,,,,,Carrer de Badajoz,08005,Barcelona,,2026-06-28,41.3948671,2.2005669
fast_food,El Pibe,,,,,,,Rambla del Poblenou,08005,Barcelona,,2026-06-28,41.3995952,2.2029522
fast_food,Poke Sí,,,,,,,Carrer de les Caputxes 6,08003,Barcelona,,2026-06-28,41.3832407,2.1817055
fast_food,La Fabrica,,,,,,,Carrer del Call 19,08002,,,2026-06-28,41.3825181,2.176454
fast_food,Pizzeria Totò,,,,,,,Avinguda de Sant Ramon Nonat 12,08028,Barcelona,19:30-22:30,2026-06-28,41.3764039,2.1172217
fast_food,Buen Bocado,,,,,,,Carrer d'Avinyó 58,08002,,Mo-Su 13:00-03:00,2026-06-28,41.38018,2.1792363
fast_food,McDonald's,,,,,,,Avinguda Diagonal 466,08006,Barcelona,Fr-We 08:00-02:00; Th 08:00-01:00,2026-06-28,41.3960635,2.1566762
fast_food,Taco Alto,,,,,,,Carrer del Portal Nou 62,,,,2026-06-28,41.3896941,2.1810119
fast_food,Can Becari,,,,,,,Carrer del Camp 7,,,,2026-06-28,41.4018245,2.1377899
fast_food,Bismillah Pizzeria,,,,,,,Avinguda del Paral·lel 77,,Barcelona,"Mo-Th 06:00-02:30, Fr,Sa,PH 06:00-03:00",2026-06-28,41.3747762,2.1679121
fast_food,Zurna,,,,,,,Travessera de Gràcia,,Barcelona,,2026-06-28,41.4010106,2.1572197
fast_food,TKO Tacos Barna,,,,,,,Carrer de Ferran 10,08002,Barcelona,"Su-Th 13:00-01:00, Fr,Sa 12:30-01:00",2026-06-28,41.380636,2.1746909
fast_food,Organic Barcelona,,,,,,https://www.organicbarcelona.com/,,,,,2026-06-28,41.3817907,2.1710896
fast_food,Kebab Pizzeria,,,,,,,Avinguda de la Mare de Déu de Montserrat 214,,,,2026-06-28,41.4210902,2.173936
fast_food,Kitchen,,,,,,,Carrer de La Maquinista 10,08003,,,2026-06-28,41.3805826,2.1882021
fast_food,La Empanaderia,,,,,,,Carrer de Francisco Giner 60,,Barcelona,Mo-Su 13:00-22:00,2026-06-28,41.4001265,2.1581223
fast_food,Arepera del Born,,,,,,,Carrer dels Assaonadors 19,,,,2026-06-28,41.3860934,2.1808493
fast_food,SandwiChez,,,,,,,Carrer d'en Gignàs 25,08002,,,2026-06-28,41.3815722,2.1803057
fast_food,Compà,,,,,,,Carrer de l'Escorial 47,08024,Barcelona,,2026-06-28,41.4080004,2.1604993
fast_food,Okiru,,,,,,,Plaça de la Vila de Gràcia 7,,,,2026-06-28,41.400388,2.1578097
fast_food,DIP Dumpling,,,,,,https://www.dipdumpling.com,,,,,2026-06-28,41.4038545,2.1605533
fast_food,las fritas,,,,,,,Carrer de l'Argenteria,,,,2026-06-28,41.383525,2.1811608
fast_food,Toma ya,+34932179023,fijo,,,,,,,,"Mo-Fr 13:15-15:15,20:00-22:00",2026-06-28,41.4063411,2.1523784
fast_food,16 La Sedici,,,,,,,Plaça del Sol,,,,2026-06-28,41.4018078,2.1569455
fast_food,Nostrum,,,,,,,Carrer Gran de Gràcia,,,,2026-06-28,41.4040422,2.151722
fast_food,Döner kebap Màrmara,,,,,,,Carrer de València,,,,2026-06-28,41.409538,2.1855442
fast_food,Açai & Me,,,,,,,Plaça de la Llana 19,08003,Barcelona,,2026-06-28,41.3849239,2.1792847
